Id,MSSubClass,MSZoning,Utilities,Neighborhood,BldgType,RoofMatl,Foundation,TotalBsmtSF,Heating,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,GarageType,PavedDrive,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,StreetAlley,LandSlpContr,LotCondition,BsmtFinType,BsmtGrade,LotExterior,ExterGrade,GarageGrade,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade
1163,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,894,GasA,Y,SBrkr,894,0,894,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,129000,1.5,1.5,2.0,3.0,2.5,12.5,3.5,4.0,39,39.0,39,492,0.0,1,0,0,5.0
1164,90,RL,AllPub,Sawyer,Duplex,CompShg,CBlock,1198,GasA,Y,SBrkr,1258,0,1258,0,2,0,2,Typ,CarPort,Y,missing,missing,0,WD,Alloca,108959,1.5,1.5,1.5,3.5,2.5,9.5,3.5,2.5,39,39.0,39,1198,2.0,4,120,0,4.0
1165,80,RL,AllPub,Veenker,1Fam,CompShg,PConc,1360,GasA,Y,SBrkr,1432,0,1432,1,1,2,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,194000,1.5,1.5,1.5,2.0,2.5,9.5,3.5,4.0,29,29.0,29,1071,1.0,2,348,0,6.0
1166,20,RL,AllPub,NridgHt,1Fam,CompShg,PConc,1502,GasA,Y,SBrkr,1502,0,1502,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,233170,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,0,0.0,0,0,0.0,3,114,0,6.0
1167,20,RL,AllPub,CollgCr,1Fam,CompShg,PConc,1694,GasA,Y,SBrkr,1694,0,1694,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,245350,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,2,2.0,2,0,0.0,3,193,0,6.5
1168,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,959,GasA,Y,SBrkr,959,0,1671,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,173000,1.5,1.5,4.0,3.5,2.5,12.5,3.5,4.0,6,6.0,6,786,1.0,3,38,0,5.5
1169,70,RL,AllPub,Edwards,1Fam,CompShg,CBlock,1127,GasA,Y,SBrkr,1236,0,2108,2,0,4,1,Typ,Basment,Y,missing,missing,0,WD,Normal,235000,1.5,1.5,2.0,4.5,3.0,11.5,3.5,4.0,73,73.0,22,626,0.0,2,0,90,6.5
1170,60,RL,AllPub,NoRidge,1Fam,CompShg,PConc,1930,GasA,Y,SBrkr,1831,0,3627,3,1,4,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,625000,1.5,1.5,2.0,3.5,1.5,6.0,2.0,4.0,11,11.0,10,1387,1.0,5,437,0,7.5
1171,80,RL,AllPub,Mitchel,1Fam,CompShg,CBlock,1096,GasA,Y,SBrkr,1118,0,1118,1,0,3,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,171000,1.5,1.5,2.0,2.5,3.0,9.5,3.5,4.0,31,31.0,31,522,1.0,2,203,0,6.0
1172,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1261,GasA,Y,SBrkr,1261,0,1261,1,0,3,1,Typ,Attchd,Y,missing,Shed,1400,WD,Normal,163000,1.5,1.5,2.0,2.5,3.0,8.0,3.5,4.0,50,50.0,50,662,1.0,2,0,288,6.0
1173,160,FV,AllPub,Somerst,TwnhsE,CompShg,PConc,625,GasA,Y,SBrkr,625,0,1250,2,1,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,171900,1.0,1.5,2.0,5.0,2.5,8.0,3.0,4.0,2,2.0,1,0,0.0,2,54,0,6.0
1174,50,RL,AllPub,ClearCr,1Fam,CompShg,CBlock,1598,GasA,Y,SBrkr,1636,479,3086,3,0,3,1,Maj1,missing,Y,MnPrv,missing,0,WD,Normal,200500,1.5,0.0,2.0,2.5,3.0,8.0,3.5,5.0,61,27.0,13,621,0.0,8,122,0,5.5
1175,70,RL,AllPub,Crawfor,1Fam,CompShg,BrkTil,952,GasA,Y,SBrkr,1170,0,2345,2,1,4,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,239000,1.5,1.5,2.0,4.5,2.5,13.5,3.5,4.0,74,74.0,56,503,0.0,4,0,0,7.0
1176,50,RL,AllPub,NoRidge,1Fam,CompShg,PConc,1683,GasA,Y,SBrkr,2129,0,2872,2,1,4,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,285000,1.5,1.5,2.0,3.5,2.5,6.0,3.0,4.0,15,15.0,7,700,0.0,4,33,0,6.5
1177,20,RL,AllPub,Mitchel,1Fam,CompShg,CBlock,876,GasA,Y,SBrkr,923,0,923,1,0,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Normal,119500,1.5,1.5,2.0,2.5,3.0,8.0,3.5,4.0,24,24.0,23,658,1.0,1,362,0,5.0
1178,50,RM,AllPub,OldTown,1Fam,CompShg,CBlock,818,GasA,Y,SBrkr,818,0,1224,1,0,3,1,Typ,Detchd,N,missing,missing,0,WD,Normal,115000,0.5,0.0,1.0,4.5,3.0,8.0,3.5,4.0,83,83.0,5,468,0.0,1,0,116,7.0
1179,50,RL,AllPub,Crawfor,1Fam,CompShg,BrkTil,731,GasA,Y,SBrkr,820,0,1343,1,1,3,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,154900,1.5,1.5,2.0,5.0,3.0,13.5,3.5,2.5,88,88.0,59,0,0.0,3,192,102,5.5
1180,20,RL,AllPub,Edwards,1Fam,CompShg,Slab,0,GasA,Y,SBrkr,1124,0,1124,1,0,3,1,Min2,missing,N,missing,missing,0,WD,Normal,93000,1.5,1.5,2.0,6.0,4.0,13.5,3.5,5.0,52,26.0,52,0,0.0,1,36,190,5.0
1181,60,RL,AllPub,Timber,1Fam,CompShg,Wood,1216,GasA,Y,SBrkr,1298,0,2514,2,1,4,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,250000,1.5,1.5,2.0,4.0,2.5,8.0,3.5,4.0,16,16.0,15,1216,0.0,3,0,0,6.0
1182,120,RM,AllPub,Crawfor,TwnhsE,CompShg,PConc,1600,GasA,Y,SBrkr,1652,0,1652,2,0,2,1,Typ,Attchd,Y,missing,missing,0,New,Partial,392500,1.5,1.0,2.0,3.5,1.5,5.0,2.0,4.0,0,0.0,0,1480,1.5,2,215,153,6.5
1183,60,RL,AllPub,NoRidge,1Fam,CompShg,PConc,2396,GasA,Y,SBrkr,2411,0,4476,3,1,4,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Abnorml,745000,1.5,1.5,2.0,3.5,1.5,10.0,3.0,4.0,11,11.0,11,2096,1.0,5,249,0,7.5
1184,30,RL,AllPub,OldTown,1Fam,CompShg,BrkTil,1120,GasA,Y,SBrkr,1130,0,1130,1,0,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,120000,0.5,1.5,2.0,4.5,3.0,11.5,3.5,4.0,86,36.0,56,821,1.0,2,229,0,5.5
1185,20,RL,AllPub,Timber,1Fam,CompShg,CBlock,1572,GasA,Y,SBrkr,1572,0,1572,1,1,3,1,Typ,2Types,Y,missing,missing,0,WD,Normal,186700,1.0,2.0,2.0,4.5,3.0,8.0,3.5,4.0,44,44.0,44,1159,1.0,1,263,263,4.5
1186,50,RL,AllPub,Edwards,1Fam,CompShg,BrkTil,784,GasA,Y,SBrkr,949,0,1221,1,0,4,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,104900,1.5,1.5,2.0,3.0,3.0,0.0,2.5,4.0,82,41.0,56,392,1.0,2,0,236,6.0
1187,190,RL,AllPub,OldTown,2fmCon,CompShg,CBlock,978,GasA,Y,SBrkr,1014,0,1699,2,0,3,2,Typ,CarPort,Y,missing,missing,0,WD,Abnorml,95000,1.5,0.5,0.0,3.0,2.0,6.0,3.5,1.0,109,89.0,39,440,1.0,2,74,0,4.0
1188,20,RL,AllPub,NoRidge,1Fam,CompShg,PConc,1624,GasA,Y,SBrkr,1624,0,1624,2,0,2,1,Typ,Attchd,Y,GdPrv,missing,0,WD,Normal,262000,1.5,1.5,2.0,3.5,2.5,7.0,3.0,4.0,12,12.0,11,1456,1.0,2,114,192,6.5
1189,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,831,GasA,Y,SBrkr,831,0,1660,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,195000,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,7,7.0,7,0,0.0,3,212,0,6.0
1190,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,994,GasA,Y,SBrkr,1028,0,1804,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,189000,1.5,1.5,2.0,5.0,3.0,12.5,3.5,4.0,11,11.0,11,0,0.0,3,200,0,6.0
1191,190,RL,AllPub,Mitchel,2fmCon,CompShg,CBlock,1249,GasA,Y,SBrkr,1622,0,1622,1,0,3,1,Typ,2Types,Y,missing,missing,0,WD,Normal,168000,1.5,1.5,2.0,3.0,3.0,8.0,2.5,4.0,46,32.0,32,1159,1.0,3,439,0,4.0
1192,160,FV,AllPub,Somerst,Twnhs,CompShg,PConc,776,GasA,Y,SBrkr,764,0,1441,2,1,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,174000,1.0,1.5,2.0,5.0,2.5,8.0,3.0,4.0,8,8.0,7,0,0.0,2,206,0,6.5
1193,50,RM,AllPub,OldTown,1Fam,CompShg,PConc,702,GasA,Y,SBrkr,842,0,1472,1,0,3,1,Typ,Detchd,P,GdWo,missing,0,WD,Normal,125000,0.5,1.5,2.0,5.0,3.0,12.5,3.5,2.5,82,82.0,13,0,0.0,2,0,84,6.5
1194,120,RM,AllPub,Mitchel,TwnhsE,CompShg,PConc,1224,GasA,Y,SBrkr,1224,0,1224,2,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,165000,1.5,1.5,2.0,3.5,1.5,12.5,3.5,4.0,10,10.0,10,883,1.0,2,304,0,5.5
1195,60,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,663,GasA,Y,SBrkr,663,0,1352,1,1,4,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Normal,158000,1.5,1.5,2.0,2.5,3.0,6.0,3.5,4.0,41,41.0,41,371,0.0,2,415,0,6.5
1196,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,728,GasA,Y,SBrkr,728,0,1456,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,176000,1.5,1.5,2.0,5.0,2.5,12.5,3.5,4.0,3,3.0,3,0,0.0,4,124,0,5.5
1197,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,879,GasA,Y,SBrkr,879,0,1863,2,1,4,1,Typ,BuiltIn,Y,missing,missing,0,New,Partial,219210,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,0,0.0,0,0,0.0,4,117,0,6.0
1198,75,RM,AllPub,OldTown,1Fam,CompShg,BrkTil,815,GasA,Y,SBrkr,815,0,1690,1,0,3,1,Typ,Detchd,Y,missing,missing,0,ConLw,Normal,144000,1.5,0.0,2.0,5.0,3.0,8.0,3.5,4.0,90,90.0,56,0,0.0,3,0,330,6.5
1199,20,RL,AllPub,CollgCr,1Fam,CompShg,PConc,1212,GasA,Y,SBrkr,1212,0,1212,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,178000,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,8,8.0,8,0,0.0,2,356,0,6.0
1200,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,1051,GasA,Y,SBrkr,1382,0,1382,1,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,148000,1.5,1.5,2.0,4.5,3.0,6.0,3.5,4.0,43,32.0,27,547,0.0,2,82,0,4.5
1201,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,864,GasA,Y,SBrkr,864,0,864,1,0,3,1,Typ,Attchd,Y,missing,Shed,0,Oth,Abnorml,116050,1.5,1.5,2.0,5.0,3.0,8.0,3.5,4.0,36,34.0,36,0,0.0,1,0,0,4.5
1202,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,866,GasA,Y,SBrkr,866,0,1779,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,197900,1.5,1.5,2.0,5.0,2.5,12.5,3.5,4.0,11,11.0,11,0,0.0,2,234,0,6.0
1203,50,RM,AllPub,BrkSide,1Fam,CompShg,BrkTil,884,GasA,Y,SBrkr,884,0,1348,1,0,3,1,Typ,Detchd,N,missing,missing,0,WD,Normal,117000,1.5,1.5,2.0,5.0,3.0,13.5,3.5,4.0,84,49.0,12,0,1.0,1,0,208,6.5
1204,20,RL,AllPub,CollgCr,1Fam,CompShg,PConc,1630,GasA,Y,SBrkr,1630,0,1630,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,213000,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,9,9.0,8,0,0.0,2,308,0,6.0
1205,20,RL,AllPub,NWAmes,1Fam,CompShg,CBlock,1056,GasA,Y,SBrkr,1074,0,1074,1,1,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Normal,153500,1.5,1.5,2.0,2.5,2.5,6.0,3.5,4.0,31,31.0,31,788,1.0,2,88,0,5.5
1206,20,RL,AllPub,SawyerW,1Fam,CompShg,CBlock,2158,GasA,Y,SBrkr,2196,0,2196,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,271900,1.5,1.5,2.0,0.5,2.5,6.0,3.0,4.0,19,19.0,18,662,0.0,3,154,0,7.0
1207,20,RH,AllPub,SawyerW,1Fam,CompShg,CBlock,1056,GasA,Y,SBrkr,1056,0,1056,1,0,2,1,Typ,Detchd,Y,MnPrv,missing,0,WD,Normal,107000,1.5,1.5,2.0,4.5,3.0,6.0,3.5,4.0,40,40.0,40,1056,1.0,2,42,0,4.0
1208,20,RL,AllPub,CollgCr,1Fam,CompShg,PConc,1682,GasA,Y,SBrkr,1700,0,1700,2,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,200000,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,3,3.0,3,340,1.0,3,215,0,5.5
1209,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,931,GasA,Y,SBrkr,1283,0,1283,1,0,3,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,140000,1.5,1.5,2.0,2.5,3.0,8.0,2.5,4.0,46,28.0,28,612,1.0,2,0,0,6.0
1210,20,RL,AllPub,Somerst,1Fam,CompShg,PConc,1660,GasA,Y,SBrkr,1660,0,1660,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,290000,1.5,1.5,5.0,3.5,1.5,12.5,3.0,4.0,0,0.0,0,1220,1.0,4,372,0,6.5
1211,60,RL,AllPub,SawyerW,1Fam,CompShg,PConc,1055,GasA,Y,SBrkr,1055,0,1845,2,1,3,1,Typ,Attchd,Y,GdPrv,Shed,400,WD,Normal,189000,1.5,1.5,2.0,5.0,2.5,13.5,3.0,4.0,18,18.0,18,0,0.0,4,739,0,5.5
1212,50,RL,AllPub,Gilbert,1Fam,CompShg,Wood,559,GasA,Y,SBrkr,1080,0,1752,2,0,4,1,Typ,Basment,Y,missing,missing,0,WD,Normal,164000,1.5,0.5,2.0,3.5,2.5,13.5,3.0,4.0,22,22.0,5,427,0.0,3,337,0,7.5
1213,30,RL,AllPub,Edwards,1Fam,CompShg,CBlock,672,GasA,Y,SBrkr,672,0,672,1,0,2,1,Typ,Attchd,N,missing,missing,0,WD,Normal,113000,1.5,1.5,2.0,4.5,3.0,8.0,3.5,4.0,68,68.0,59,344,1.0,1,113,0,5.0
1214,80,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,648,GasA,Y,SBrkr,960,0,960,0,0,0,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,145000,1.5,1.5,2.0,3.5,2.0,12.5,2.5,4.0,41,41.0,5,648,1.5,2,88,0,6.5
1215,85,RL,AllPub,NAmes,1Fam,CompShg,CBlock,925,GasA,Y,SBrkr,999,0,999,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,134500,1.5,1.5,2.0,3.0,3.0,8.0,3.5,4.0,44,44.0,44,784,1.0,2,222,0,5.0
1216,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,894,GasA,Y,SBrkr,894,0,894,1,0,3,1,Typ,Detchd,Y,MnPrv,missing,0,WD,Normal,125000,1.5,1.5,2.0,3.5,3.0,12.5,3.5,4.0,41,41.0,41,554,0.0,1,0,0,5.0
1217,90,RM,AllPub,Sawyer,Duplex,CompShg,Slab,0,GasA,Y,SBrkr,1318,0,1902,2,0,4,2,Typ,Attchd,Y,missing,missing,0,WD,Normal,112000,1.5,1.5,3.5,6.0,4.0,12.5,3.5,4.0,32,32.0,32,0,0.0,2,0,0,5.5
1218,20,FV,AllPub,Somerst,1Fam,CompShg,PConc,1300,GasA,Y,SBrkr,1314,0,1314,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,229456,1.5,1.5,2.0,3.5,2.5,5.0,3.0,4.0,0,0.0,0,936,1.0,2,247,0,6.5
1219,50,RM,AllPub,BrkSide,1Fam,CompShg,Slab,0,GasA,N,SBrkr,672,0,912,1,0,2,1,Typ,missing,N,missing,missing,0,WD,Normal,80500,1.5,1.5,2.0,6.0,4.0,0.0,3.5,5.0,59,26.0,56,0,0.0,0,0,0,4.5
1220,160,RM,AllPub,BrDale,Twnhs,CompShg,CBlock,672,GasA,Y,SBrkr,672,0,1218,1,1,3,1,Typ,missing,N,missing,missing,0,WD,Abnorml,91500,1.5,1.5,2.0,5.0,3.0,5.0,3.5,5.0,35,26.0,35,0,0.0,3,201,0,5.5
1221,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,912,GasA,Y,SBrkr,912,0,912,1,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Abnorml,115000,1.5,1.5,2.0,3.5,3.0,13.5,3.5,4.0,42,42.0,42,912,0.0,2,0,0,5.0
1222,20,RL,AllPub,Sawyer,1Fam,CompShg,CBlock,952,GasA,Y,SBrkr,1211,0,1211,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,134000,1.5,1.5,1.5,2.0,3.0,6.0,3.5,4.0,40,40.0,40,742,0.0,1,63,0,5.0
1223,50,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1040,GasA,Y,SBrkr,1168,0,1846,2,0,3,1,Typ,Attchd,Y,GdWo,missing,0,WD,Normal,143000,1.5,1.5,1.0,4.5,3.0,13.5,3.5,4.0,58,58.0,57,196,0.0,3,0,0,6.0
1224,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,2136,GasA,N,FuseA,2136,0,2136,2,0,4,1,Mod,Detchd,Y,MnPrv,missing,0,WD,Normal,137900,1.5,1.5,2.0,4.0,1.5,13.5,3.5,4.0,55,55.0,55,756,0.0,2,30,0,4.0
1225,60,RL,AllPub,Gilbert,1Fam,CompShg,PConc,788,GasA,Y,SBrkr,788,0,1490,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,184000,1.5,1.5,4.0,3.5,2.5,12.5,3.0,4.0,4,4.0,3,724,1.0,4,175,0,6.0
1226,80,RL,AllPub,NAmes,1Fam,CompShg,CBlock,588,GasA,Y,SBrkr,1138,0,1138,1,0,3,1,Typ,Attchd,Y,MnWw,missing,0,WD,Normal,145000,1.5,1.5,2.0,3.5,3.0,12.5,2.5,4.0,49,49.0,49,507,0.5,2,224,0,7.0
1227,60,RL,AllPub,Somerst,1Fam,CompShg,PConc,894,GasA,Y,SBrkr,894,0,1933,2,1,4,1,Typ,BuiltIn,Y,missing,missing,0,WD,Normal,214000,1.5,1.5,1.5,5.0,2.5,12.5,3.0,4.0,1,1.0,1,0,0.0,4,118,0,5.5
1228,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,912,GasA,Y,SBrkr,912,0,912,1,0,2,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,147000,1.5,1.5,2.0,2.5,3.0,12.5,3.5,4.0,43,16.0,0,595,1.0,2,240,0,6.5
1229,120,RL,AllPub,NridgHt,TwnhsE,CompShg,PConc,1702,GasA,Y,SBrkr,1702,0,1702,1,1,1,1,Typ,Attchd,Y,missing,missing,0,New,Partial,367294,1.5,1.5,2.0,3.5,1.5,8.0,2.0,4.0,0,0.0,0,1540,1.0,5,72,224,7.0
1230,80,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1075,GasA,Y,SBrkr,1507,0,1507,2,0,4,1,Maj1,Basment,Y,GdWo,missing,0,WD,Normal,127000,1.5,1.5,2.0,2.5,3.0,4.5,3.5,4.0,48,48.0,48,666,0.0,2,0,0,5.0
1231,90,RL,AllPub,Sawyer,Duplex,CompShg,CBlock,1361,GasA,Y,SBrkr,1361,0,2620,2,2,4,2,Typ,BuiltIn,N,missing,Gar2,8300,WD,Normal,190000,1.5,1.5,3.0,3.0,2.5,9.5,3.5,4.0,30,30.0,30,709,0.0,6,179,145,5.0
1232,90,RL,AllPub,NAmes,Duplex,CompShg,CBlock,1106,GasA,Y,SBrkr,1190,0,1190,1,0,3,1,Typ,Attchd,Y,GdWo,missing,0,WD,Normal,132500,1.5,1.5,2.0,2.5,3.0,13.5,3.5,4.0,44,44.0,44,803,1.0,2,18,0,5.5
1233,90,RL,AllPub,NAmes,Duplex,CompShg,Slab,0,GasA,Y,SBrkr,1224,0,1224,2,0,2,2,Typ,CarPort,Y,missing,missing,0,WD,Normal,101800,1.5,1.5,2.0,6.0,4.0,6.0,3.5,4.0,45,45.0,45,0,0.0,2,0,0,4.5
1234,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,1188,GasA,Y,SBrkr,1188,0,1188,1,0,3,1,Typ,Attchd,Y,MnPrv,missing,0,COD,Abnorml,142000,1.5,1.5,2.0,4.5,3.0,9.5,3.5,4.0,51,51.0,51,1000,1.0,2,0,0,5.0
1235,70,RH,AllPub,SWISU,1Fam,CompShg,PConc,940,GasA,N,FuseA,1024,0,1964,1,1,4,1,Typ,missing,N,missing,missing,0,WD,Abnorml,130000,1.5,0.0,2.0,5.0,3.0,8.0,3.5,5.0,97,28.0,58,0,0.0,2,192,0,5.5
1236,70,RL,AllPub,Crawfor,1Fam,CompShg,BrkTil,747,GasA,Y,FuseF,892,0,1784,1,1,4,1,Typ,Detchd,N,missing,missing,0,WD,Normal,138887,1.5,1.5,2.0,5.0,2.5,13.5,3.5,1.0,92,92.0,56,0,0.0,4,243,0,5.0
1237,160,RL,AllPub,NridgHt,Twnhs,CompShg,PConc,764,GasA,Y,SBrkr,764,0,1626,2,1,2,1,Typ,BuiltIn,Y,missing,missing,0,WD,Normal,175500,1.5,1.5,2.0,5.0,2.5,13.5,3.0,4.0,7,7.0,7,0,0.0,3,27,0,6.0
1238,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,847,GasA,Y,SBrkr,847,0,1948,2,1,4,1,Typ,BuiltIn,Y,missing,missing,0,WD,Normal,195000,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,2,2.0,1,0,0.0,3,148,0,6.0
1239,20,RL,AllPub,SawyerW,1Fam,CompShg,PConc,1141,GasA,Y,SBrkr,1141,0,1141,1,1,3,1,Typ,Detchd,Y,missing,missing,0,WD,Abnorml,142500,1.5,1.5,3.5,5.0,2.5,12.5,3.0,4.0,1,1.0,1,0,0.0,2,0,0,5.5
1240,20,RL,AllPub,Timber,1Fam,CompShg,PConc,1476,GasA,Y,SBrkr,1484,0,1484,2,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,265900,1.5,0.5,2.0,3.5,2.5,12.5,3.0,4.0,1,1.0,1,428,0.0,3,153,0,6.5
1241,60,RL,AllPub,CollgCr,1Fam,CompShg,PConc,884,GasA,Y,SBrkr,884,0,1768,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,224900,1.5,1.5,2.0,3.5,2.5,12.5,3.0,4.0,5,5.0,5,550,1.0,4,63,0,6.0
1242,20,RL,AllPub,Somerst,1Fam,CompShg,PConc,1689,GasA,Y,SBrkr,1689,0,1689,2,0,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,248328,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,0,0.0,0,0,0.0,3,56,0,6.5
1243,85,RL,AllPub,NWAmes,1Fam,CompShg,CBlock,1053,GasA,Y,SBrkr,1173,0,1173,2,0,3,1,Typ,Attchd,Y,MnPrv,missing,0,WD,Family,170000,1.5,1.5,2.0,2.5,2.5,9.5,3.5,4.0,36,36.0,36,1053,1.0,2,120,0,6.5
1244,20,RL,AllPub,NridgHt,1Fam,CompShg,PConc,2076,GasA,Y,SBrkr,2076,0,2076,2,1,2,1,Typ,Attchd,Y,missing,missing,0,New,Partial,465000,1.5,1.5,2.0,3.5,0.5,12.5,2.0,4.0,0,0.0,0,1386,1.0,4,445,0,7.5
1245,70,RL,AllPub,Crawfor,1Fam,CompShg,PConc,792,GasA,Y,SBrkr,792,0,1517,1,0,3,1,Typ,Detchd,Y,missing,missing,0,WD,Normal,230000,1.5,1.0,2.0,5.0,2.5,7.5,3.5,4.0,77,75.0,56,0,0.0,3,0,0,7.5
1246,80,RL,AllPub,NWAmes,1Fam,CompShg,CBlock,585,GasA,Y,SBrkr,1140,0,1868,3,1,3,1,Typ,BuiltIn,Y,missing,missing,0,WD,Abnorml,178000,1.5,1.5,2.0,5.0,2.5,12.5,3.5,4.0,23,23.0,4,0,0.0,3,380,147,6.5
1247,60,FV,AllPub,Somerst,1Fam,CompShg,PConc,756,GasA,Y,SBrkr,756,0,1553,2,1,3,1,Typ,Attchd,Y,missing,missing,0,New,Partial,186500,1.5,1.5,2.0,5.0,2.5,12.5,3.0,4.0,1,1.0,0,0,0.0,2,45,0,6.0
1248,80,RL,AllPub,Mitchel,1Fam,CompShg,CBlock,1012,GasA,Y,SBrkr,1034,0,1034,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,169900,1.5,1.5,2.0,3.5,3.0,6.0,3.5,4.0,34,34.0,34,539,1.0,2,0,0,5.5
1249,75,RM,AllPub,OldTown,1Fam,CompShg,BrkTil,735,OthW,N,SBrkr,1134,0,2058,1,1,3,1,Typ,Detchd,P,missing,missing,0,WD,Normal,129500,0.5,1.5,2.0,4.5,2.5,0.0,3.5,1.0,91,58.0,58,319,0.0,4,0,259,5.5
1250,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,876,GasA,Y,SBrkr,988,0,988,1,0,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,119000,1.5,1.5,2.0,2.5,3.0,8.0,3.5,4.0,57,57.0,57,630,0.0,2,80,0,6.0
1251,20,RL,AllPub,NAmes,1Fam,CompShg,CBlock,2110,GasA,Y,SBrkr,2110,0,2110,2,1,3,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,244000,1.5,1.5,2.0,2.5,3.0,3.0,3.0,4.0,42,42.0,42,1065,1.0,4,0,0,6.0
1252,120,RL,AllPub,NridgHt,TwnhsE,CompShg,PConc,1405,GasA,Y,SBrkr,1405,0,1405,2,0,2,1,Typ,Attchd,Y,missing,missing,0,WD,Normal,171750,1.5,1.5,2.0,5.0,2.5,13.5,3.0,4.0,3,3.0,3,0,0.0,3,184,0,6.0
