Id,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade
1126,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,missing,TA,TA,CBlock,TA,TA,No,Unf,Unf,1005,GasA,TA,Y,SBrkr,1005,0,1005,1,0,2,1,Fa,Typ,TA,Detchd,Unf,Fa,Fa,Y,missing,missing,missing,0,WD,Normal,115000,54,32.0,54,0,0.0,2,0,0,4.5
1127,120,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1373,GasA,Ex,Y,SBrkr,1555,0,1555,2,0,2,1,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,174000,2,2.0,2,0,0.0,4,163,0,6.0
1128,20,RL,Pave,missing,IR3,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1530,GasA,Ex,Y,SBrkr,1530,0,1530,2,0,3,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Family,259000,3,3.0,3,1300,1.0,3,180,0,6.0
1129,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,847,GasA,Ex,Y,SBrkr,847,0,1959,2,1,4,1,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,215000,3,3.0,2,0,0.0,3,148,0,6.0
1130,90,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,936,GasA,TA,Y,SBrkr,936,0,936,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,140000,27,27.0,27,936,1.0,1,49,0,5.0
1131,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,missing,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,1122,GasA,TA,Y,SBrkr,1328,0,1981,2,0,4,1,Gd,Min2,TA,Detchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,135000,81,28.0,59,622,1.0,2,475,0,3.5
1132,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,missing,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,974,GasA,TA,Y,SBrkr,974,0,974,1,0,3,1,TA,Typ,missing,missing,missing,missing,missing,Y,missing,MnPrv,missing,0,Oth,Abnorml,93500,16,27.0,15,212,0.0,1,28,0,5.0
1133,70,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,1008,GasW,TA,Y,SBrkr,1178,0,2210,2,0,5,1,Fa,Typ,missing,Detchd,Unf,Fa,TA,N,missing,missing,missing,0,WD,Normal,117500,127,77.0,57,0,0.0,2,48,0,5.0
1134,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1128,GasA,Ex,Y,SBrkr,1142,0,2020,2,1,3,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,239500,14,14.0,14,584,0.0,4,155,0,6.5
1135,60,RL,Pave,missing,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,PConc,Gd,TA,Av,Unf,Unf,916,GasA,Gd,Y,SBrkr,916,0,1600,2,1,3,1,TA,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,169000,10,10.0,10,0,0.0,3,138,0,5.5
1136,30,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,960,GasA,TA,N,SBrkr,986,0,986,1,0,2,1,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,102000,81,81.0,57,0,0.0,2,128,0,5.5
1137,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1032,GasA,TA,Y,FuseA,1032,0,1252,1,0,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Abnorml,119000,58,58.0,58,280,0.0,2,0,96,5.5
1138,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,missing,TA,Gd,CBlock,TA,TA,No,Unf,Unf,780,GasA,Gd,N,SBrkr,780,0,1020,1,0,2,1,TA,Typ,missing,missing,missing,missing,missing,N,missing,missing,missing,0,WD,Normal,94000,135,30.0,14,0,0.0,3,0,176,6.5
1139,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,ImStucc,missing,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,1567,GasA,TA,Y,SBrkr,1567,0,1567,2,0,2,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,196000,32,32.0,32,1567,1.0,2,296,0,5.5
1140,30,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,missing,TA,Fa,BrkTil,TA,TA,No,BLQ,Unf,915,GasA,TA,Y,SBrkr,1167,0,1167,1,0,3,1,TA,Maj1,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,144000,87,35.0,57,645,0.0,2,0,342,5.0
1141,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,missing,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,952,GasA,TA,Y,SBrkr,952,0,952,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,COD,Abnorml,139000,57,20.0,57,852,1.0,1,0,0,6.0
1142,60,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,780,GasA,Ex,Y,SBrkr,1088,0,1868,2,1,4,1,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,197500,33,33.0,33,381,1.0,4,544,0,6.0
1143,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1466,GasA,Ex,Y,SBrkr,1466,0,2828,3,0,4,1,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,missing,missing,missing,0,New,Partial,424870,1,1.0,0,1150,1.0,6,269,0,6.5
1144,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,missing,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1006,GasA,TA,Y,SBrkr,1006,0,1006,1,0,3,1,TA,Typ,missing,missing,missing,missing,missing,Y,missing,missing,missing,0,WD,Normal,80000,49,28.0,49,288,0.0,1,24,0,4.0
1145,190,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,Fa,BrkTil,Gd,TA,No,BLQ,Unf,672,Grav,Fa,N,FuseA,672,0,924,1,0,2,1,Fa,Typ,missing,Detchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,80000,69,69.0,60,348,1.0,2,0,0,4.0
1146,50,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1042,GasA,Ex,Y,SBrkr,1042,0,1576,1,0,3,1,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Family,149000,78,78.0,56,0,0.0,4,0,0,5.5
1147,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,1298,GasA,TA,Y,SBrkr,1298,0,1298,2,0,3,1,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,180000,21,21.0,21,1258,1.0,1,191,0,5.5
1148,70,RL,Pave,missing,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,TA,TA,No,Rec,Unf,704,GasA,Ex,Y,SBrkr,860,0,1564,1,1,3,1,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,174500,68,68.0,59,275,0.0,3,0,0,7.0
1149,50,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,PConc,TA,TA,No,Unf,Unf,572,GasA,TA,Y,SBrkr,572,0,1111,1,0,2,1,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,116900,82,26.0,58,0,0.0,2,0,176,7.0
1150,70,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,missing,TA,Gd,PConc,TA,TA,No,ALQ,Unf,650,GasA,Ex,Y,SBrkr,832,0,1482,1,0,3,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,143000,89,79.0,21,624,0.5,3,0,0,8.0
1151,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,missing,TA,TA,CBlock,TA,TA,No,Unf,Unf,932,GasA,Ex,Y,FuseA,932,0,932,1,0,2,1,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,124000,57,57.0,57,0,0.0,1,0,214,5.5
1152,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1466,GasA,TA,Y,SBrkr,1466,0,1466,1,1,3,1,Fa,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,149900,47,47.0,47,176,0.0,2,140,100,4.5
1153,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,missing,TA,TA,PConc,TA,TA,No,ALQ,GLQ,1073,GasA,Ex,Y,SBrkr,1811,0,1811,1,0,2,1,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Abnorml,230000,50,50.0,2,843,0.0,3,0,280,6.5
1154,30,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,Gd,Gd,BrkTil,TA,TA,Av,ALQ,Unf,816,GasA,Ex,Y,SBrkr,816,0,816,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,120500,78,6.0,1,538,0.0,2,0,96,7.0
1155,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,864,GasA,TA,Y,SBrkr,902,0,1820,1,2,4,1,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,201800,43,43.0,20,454,0.0,3,144,273,6.5
1156,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,missing,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,1437,GasA,TA,Y,SBrkr,1437,0,1437,2,0,3,1,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,218000,31,31.0,3,1157,1.0,2,21,180,6.5
1157,80,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,BrkFace,missing,TA,Gd,PConc,TA,TA,Gd,ALQ,Unf,1219,GasA,Gd,Y,SBrkr,1265,0,1265,2,0,3,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,179900,43,43.0,9,633,0.5,2,92,96,6.5
1158,120,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1314,GasA,Ex,Y,SBrkr,1314,0,1314,2,0,2,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,230000,2,1.0,1,904,1.0,3,234,0,6.0
1159,20,RL,Pave,missing,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580,GasA,Ex,Y,SBrkr,1580,0,1580,2,0,3,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,ConLD,Partial,235128,1,0.0,0,0,0.0,3,24,0,6.5
1160,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,901,GasA,TA,Y,SBrkr,943,0,1876,2,1,4,1,Gd,Typ,TA,Attchd,RFn,Gd,TA,Y,missing,missing,missing,0,WD,Normal,185000,34,34.0,34,442,0.0,3,69,0,6.0
1161,160,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,missing,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,855,GasA,Fa,Y,SBrkr,855,0,1456,2,1,3,1,TA,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,146000,32,32.0,32,311,0.0,3,26,0,5.5
1162,20,RL,Pave,missing,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,BLQ,Unf,1296,GasA,Ex,Y,SBrkr,1640,0,1640,1,0,3,1,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,224000,54,15.0,2,728,1.0,3,108,216,6.5
1163,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,894,GasA,Gd,Y,SBrkr,894,0,894,1,0,3,1,TA,Typ,Po,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,129000,39,39.0,39,492,0.0,1,0,0,5.0
1164,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,missing,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,1198,GasA,TA,Y,SBrkr,1258,0,1258,0,2,0,2,TA,Typ,missing,CarPort,Unf,Fa,TA,Y,missing,missing,missing,0,WD,Alloca,108959,39,39.0,39,1198,2.0,4,120,0,4.0
1165,80,RL,Pave,missing,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,missing,TA,TA,PConc,Gd,TA,Gd,ALQ,Rec,1360,GasA,Ex,Y,SBrkr,1432,0,1432,1,1,2,1,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,194000,29,29.0,29,1071,1.0,2,348,0,6.0
1166,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1502,GasA,Ex,Y,SBrkr,1502,0,1502,2,0,3,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,New,Partial,233170,0,0.0,0,0,0.0,3,114,0,6.0
1167,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1694,GasA,Ex,Y,SBrkr,1694,0,1694,2,0,3,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,245350,2,2.0,2,0,0.0,3,193,0,6.5
1168,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,PConc,Gd,TA,No,GLQ,Unf,959,GasA,Ex,Y,SBrkr,959,0,1671,2,1,3,1,TA,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,173000,6,6.0,6,786,1.0,3,38,0,5.5
1169,70,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,missing,TA,TA,CBlock,TA,TA,No,Rec,Unf,1127,GasA,Ex,Y,SBrkr,1236,0,2108,2,0,4,1,Gd,Typ,TA,Basment,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,235000,73,73.0,22,626,0.0,2,0,90,6.5
1170,60,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Ex,TA,Gd,GLQ,Unf,1930,GasA,Ex,Y,SBrkr,1831,0,3627,3,1,4,1,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,625000,11,11.0,10,1387,1.0,5,437,0,7.5
1171,80,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,missing,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1096,GasA,TA,Y,SBrkr,1118,0,1118,1,0,3,1,TA,Typ,Po,Attchd,Fin,TA,TA,Y,Gd,GdPrv,missing,0,WD,Normal,171000,31,31.0,31,522,1.0,2,203,0,6.0
1172,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1261,GasA,Ex,Y,SBrkr,1261,0,1261,1,0,3,1,TA,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,Shed,1400,WD,Normal,163000,50,50.0,50,662,1.0,2,0,288,6.0
1173,160,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,missing,Gd,TA,PConc,Gd,TA,No,Unf,Unf,625,GasA,Ex,Y,SBrkr,625,0,1250,2,1,2,1,Gd,Typ,missing,Detchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,171900,2,2.0,1,0,0.0,2,54,0,6.0
1174,50,RL,Pave,missing,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,TA,TA,No,Rec,BLQ,1598,GasA,TA,Y,SBrkr,1636,479,3086,3,0,3,1,Ex,Maj1,Gd,missing,missing,missing,missing,Y,missing,MnPrv,missing,0,WD,Normal,200500,61,27.0,13,621,0.0,8,122,0,5.5
1175,70,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,952,GasA,TA,Y,SBrkr,1170,0,2345,2,1,4,1,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,239000,74,74.0,56,503,0.0,4,0,0,7.0
1176,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1683,GasA,Ex,Y,SBrkr,2129,0,2872,2,1,4,1,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,285000,15,15.0,7,700,0.0,4,33,0,6.5
1177,20,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,missing,TA,TA,CBlock,TA,TA,No,ALQ,Unf,876,GasA,TA,Y,SBrkr,923,0,923,1,0,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,119500,24,24.0,23,658,1.0,1,362,0,5.0
1178,50,RM,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,TA,TA,No,Rec,Unf,818,GasA,TA,Y,SBrkr,818,0,1224,1,0,3,1,TA,Typ,missing,Detchd,Unf,TA,TA,N,missing,missing,missing,0,WD,Normal,115000,83,83.0,5,468,0.0,1,0,116,7.0
1179,50,RL,Pave,missing,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,731,GasA,Ex,Y,SBrkr,820,0,1343,1,1,3,1,TA,Typ,Gd,Detchd,Unf,Fa,TA,Y,missing,missing,missing,0,WD,Normal,154900,88,88.0,59,0,0.0,3,192,102,5.5
1180,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,Slab,missing,missing,missing,missing,missing,0,GasA,Gd,Y,SBrkr,1124,0,1124,1,0,3,1,TA,Min2,Gd,missing,missing,missing,missing,N,missing,missing,missing,0,WD,Normal,93000,52,26.0,52,0,0.0,1,36,190,5.0
1181,60,RL,Pave,missing,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,Wood,Gd,TA,No,LwQ,Unf,1216,GasA,Ex,Y,SBrkr,1298,0,2514,2,1,4,1,TA,Typ,missing,Attchd,Fin,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,250000,16,16.0,15,1216,0.0,3,0,0,6.0
1182,120,RM,Pave,missing,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,1600,GasA,Ex,Y,SBrkr,1652,0,1652,2,0,2,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,New,Partial,392500,0,0.0,0,1480,1.5,2,215,153,6.5
1183,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,ImStucc,missing,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,2396,GasA,Ex,Y,SBrkr,2411,0,4476,3,1,4,1,Ex,Typ,TA,Attchd,Fin,TA,TA,Y,Ex,MnPrv,missing,0,WD,Abnorml,745000,11,11.0,11,2096,1.0,5,249,0,7.5
1184,30,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,missing,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1120,GasA,Ex,Y,SBrkr,1130,0,1130,1,0,2,1,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,120000,86,36.0,56,821,1.0,2,229,0,5.5
1185,20,RL,Grvl,missing,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,Unf,1572,GasA,Gd,Y,SBrkr,1572,0,1572,1,1,3,1,TA,Typ,TA,2Types,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,186700,44,44.0,44,1159,1.0,1,263,263,4.5
