Id,MSSubClass,MSZoning,LotShape,Utilities,LotConfig,Neighborhood,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscVal,SaleType,SaleCondition,SalePrice,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade,StreetAlley,LandSlopeContour,LotCondition,BsmtFinType,BsmtGrade,ExterGrade
1182,120,4.0,0.0,0.0,4.0,6.0,4.0,2.0,3.0,1.0,5.0,5.0,2.0,2.0,1.0,1600,1.0,0.0,1.0,4.0,1652,0,1652,2,0,2,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,392500,0,0.0,0,1480,1.5,2,215,153,6.5,1.5,1.0,2.0,3.5,1.5,2.0
1183,60,3.0,0.0,0.0,0.0,15.0,0.0,5.0,3.0,1.0,13.0,7.0,3.0,2.0,0.0,2396,1.0,0.0,1.0,4.0,2411,0,4476,3,1,4,1,0.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,2.0,0,8.0,0.0,745000,11,11.0,11,2096,1.0,5,249,0,7.5,1.5,1.5,2.0,3.5,1.5,3.0
1184,30,3.0,3.0,0.0,4.0,17.0,0.0,2.0,3.0,1.0,11.0,12.0,3.0,0.0,3.0,1120,1.0,0.0,1.0,4.0,1130,0,1130,1,0,2,1,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,120000,86,36.0,56,821,1.0,2,229,0,5.5,0.5,1.5,2.0,4.5,3.0,3.5
1185,20,3.0,3.0,0.0,4.0,23.0,0.0,2.0,3.0,1.0,8.0,8.0,1.0,1.0,1.0,1572,1.0,2.0,1.0,4.0,1572,0,1572,1,1,3,1,3.0,6.0,4.0,0.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,186700,44,44.0,44,1159,1.0,1,263,263,4.5,1.0,2.0,2.0,4.5,3.0,3.5
1186,50,3.0,3.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,784,1.0,2.0,1.0,4.0,949,0,1221,1,0,4,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,104900,82,41.0,56,392,1.0,2,0,236,6.0,1.5,1.5,2.0,3.0,3.0,2.5
1187,190,3.0,0.0,0.0,0.0,17.0,1.0,5.0,1.0,1.0,6.0,6.0,3.0,1.0,2.0,978,1.0,4.0,1.0,4.0,1014,0,1699,2,0,3,2,3.0,6.0,5.0,4.0,2.0,1.0,1.0,2.0,4.0,0,8.0,0.0,95000,109,89.0,39,440,1.0,2,74,0,4.0,1.5,0.5,0.0,3.0,2.0,3.5
1188,20,3.0,3.0,0.0,0.0,15.0,0.0,2.0,1.0,1.0,7.0,7.0,3.0,2.0,3.0,1624,1.0,0.0,1.0,4.0,1624,0,1624,2,0,2,1,2.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,0,8.0,4.0,262000,12,12.0,11,1456,1.0,2,114,192,6.5,1.5,1.5,2.0,3.5,2.5,3.0
1189,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,831,1.0,0.0,1.0,4.0,831,0,1660,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,195000,7,7.0,7,0,0.0,3,212,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
1190,60,3.0,3.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,994,1.0,2.0,1.0,4.0,1028,0,1804,2,1,3,1,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,189000,11,11.0,11,0,0.0,3,200,0,6.0,1.5,1.5,2.0,5.0,3.0,3.5
1191,190,3.0,3.0,0.0,4.0,11.0,1.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,0.0,1249,1.0,0.0,1.0,4.0,1622,0,1622,1,0,3,1,3.0,6.0,4.0,0.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,168000,46,32.0,32,1159,1.0,3,439,0,4.0,1.5,1.5,2.0,3.0,3.0,2.5
1192,160,1.0,3.0,0.0,4.0,21.0,3.0,5.0,1.0,1.0,8.0,8.0,1.0,2.0,3.0,776,1.0,0.0,1.0,4.0,764,0,1441,2,1,2,1,2.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,174000,8,8.0,7,0,0.0,2,206,0,6.5,1.0,1.5,2.0,5.0,2.5,3.0
1193,50,4.0,3.0,0.0,4.0,17.0,0.0,0.0,2.0,1.0,12.0,13.0,3.0,2.0,2.0,702,1.0,2.0,1.0,4.0,842,0,1472,1,0,3,1,2.0,6.0,5.0,5.0,2.0,4.0,1.0,1.0,1.0,0,8.0,4.0,125000,82,82.0,13,0,0.0,2,0,84,6.5,0.5,1.5,2.0,5.0,3.0,3.5
1194,120,4.0,3.0,0.0,2.0,11.0,4.0,2.0,3.0,1.0,12.0,13.0,1.0,2.0,3.0,1224,1.0,0.0,1.0,4.0,1224,0,1224,2,0,2,1,3.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,165000,10,10.0,10,883,1.0,2,304,0,5.5,1.5,1.5,2.0,3.5,1.5,3.5
1195,60,3.0,3.0,0.0,0.0,19.0,0.0,5.0,1.0,1.0,6.0,6.0,2.0,1.0,3.0,663,1.0,4.0,1.0,4.0,663,0,1352,1,1,4,1,3.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,2.0,0,8.0,4.0,158000,41,41.0,41,371,0.0,2,415,0,6.5,1.5,1.5,2.0,2.5,3.0,3.5
1196,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,728,1.0,0.0,1.0,4.0,728,0,1456,2,1,3,1,2.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,176000,3,3.0,3,0,0.0,4,124,0,5.5,1.5,1.5,2.0,5.0,2.5,3.5
1197,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,879,1.0,0.0,1.0,4.0,879,0,1863,2,1,4,1,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,219210,0,0.0,0,0,0.0,4,117,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
1198,75,4.0,0.0,0.0,0.0,17.0,0.0,4.0,1.0,1.0,8.0,8.0,3.0,0.0,3.0,815,1.0,0.0,1.0,4.0,815,0,1690,1,0,3,1,3.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,0,5.0,4.0,144000,90,90.0,56,0,0.0,3,0,330,6.5,1.5,0.0,2.0,5.0,3.0,3.5
1199,20,3.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,1212,1.0,0.0,1.0,4.0,1212,0,1212,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,178000,8,8.0,8,0,0.0,2,356,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
1200,20,3.0,3.0,0.0,4.0,19.0,0.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,1051,1.0,2.0,1.0,4.0,1382,0,1382,1,1,3,1,3.0,6.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,148000,43,32.0,27,547,0.0,2,82,0,4.5,1.5,1.5,2.0,4.5,3.0,3.5
1201,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,1.0,3.0,864,1.0,2.0,1.0,4.0,864,0,864,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,7.0,0.0,116050,36,34.0,36,0,0.0,1,0,0,4.5,1.5,1.5,2.0,5.0,3.0,3.5
1202,60,3.0,3.0,0.0,0.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,866,1.0,0.0,1.0,4.0,866,0,1779,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,197900,11,11.0,11,0,0.0,2,234,0,6.0,1.5,1.5,2.0,5.0,2.5,3.5
1203,50,4.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,0.0,3.0,884,1.0,0.0,1.0,4.0,884,0,1348,1,0,3,1,3.0,6.0,1.0,5.0,2.0,4.0,4.0,0.0,4.0,0,8.0,4.0,117000,84,49.0,12,0,1.0,1,0,208,6.5,1.5,1.5,2.0,5.0,3.0,3.5
1204,20,3.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,1630,1.0,0.0,1.0,4.0,1630,0,1630,2,0,3,1,2.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,213000,9,9.0,8,0,0.0,2,308,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
1205,20,3.0,3.0,0.0,4.0,14.0,0.0,2.0,1.0,1.0,6.0,6.0,3.0,1.0,3.0,1056,1.0,0.0,1.0,4.0,1074,0,1074,1,1,3,1,3.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,2.0,0,8.0,4.0,153500,31,31.0,31,788,1.0,2,88,0,5.5,1.5,1.5,2.0,2.5,2.5,3.5
1206,20,3.0,0.0,0.0,1.0,20.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,2.0,2158,1.0,2.0,1.0,4.0,2196,0,2196,2,0,3,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,271900,19,19.0,18,662,0.0,3,154,0,7.0,1.5,1.5,2.0,0.5,2.5,3.0
1207,20,2.0,3.0,0.0,4.0,20.0,0.0,2.0,1.0,1.0,6.0,6.0,3.0,1.0,3.0,1056,1.0,4.0,1.0,4.0,1056,0,1056,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,107000,40,40.0,40,1056,1.0,2,42,0,4.0,1.5,1.5,2.0,4.5,3.0,3.5
1208,20,3.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1682,1.0,0.0,1.0,4.0,1700,0,1700,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,200000,3,3.0,3,340,1.0,3,215,0,5.5,1.5,1.5,2.0,3.5,2.5,3.0
1209,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,1.0,3.0,931,1.0,4.0,1.0,4.0,1283,0,1283,1,0,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,140000,46,28.0,28,612,1.0,2,0,0,6.0,1.5,1.5,2.0,2.5,3.0,2.5
1210,20,3.0,0.0,0.0,1.0,21.0,0.0,2.0,3.0,1.0,12.0,13.0,2.0,2.0,2.0,1660,1.0,0.0,1.0,4.0,1660,0,1660,2,0,3,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,290000,0,0.0,0,1220,1.0,4,372,0,6.5,1.5,1.5,5.0,3.5,1.5,3.0
1211,60,3.0,3.0,0.0,4.0,20.0,0.0,5.0,1.0,1.0,13.0,14.0,3.0,2.0,3.0,1055,1.0,0.0,1.0,4.0,1055,0,1845,2,1,3,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,400,8.0,4.0,189000,18,18.0,18,0,0.0,4,739,0,5.5,1.5,1.5,2.0,5.0,2.5,3.0
1212,50,3.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,1.0,13.0,14.0,3.0,5.0,0.0,559,1.0,2.0,1.0,4.0,1080,0,1752,2,0,4,1,3.0,6.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,164000,22,22.0,5,427,0.0,3,337,0,7.5,1.5,0.5,2.0,3.5,2.5,3.0
1213,30,3.0,3.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,8.0,8.0,3.0,1.0,3.0,672,1.0,4.0,1.0,4.0,672,0,672,1,0,2,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,0.0,4.0,0,8.0,4.0,113000,68,68.0,59,344,1.0,1,113,0,5.0,1.5,1.5,2.0,4.5,3.0,3.5
1214,80,3.0,0.0,0.0,1.0,19.0,0.0,7.0,1.0,1.0,12.0,13.0,3.0,1.0,0.0,648,1.0,0.0,1.0,4.0,960,0,960,0,0,0,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,145000,41,41.0,5,648,1.5,2,88,0,6.5,1.5,1.5,2.0,3.5,2.0,2.5
1215,85,3.0,0.0,0.0,4.0,12.0,0.0,6.0,1.0,1.0,8.0,8.0,3.0,1.0,0.0,925,1.0,4.0,1.0,4.0,999,0,999,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,134500,44,44.0,44,784,1.0,2,222,0,5.0,1.5,1.5,2.0,3.0,3.0,3.5
1216,20,3.0,0.0,0.0,4.0,19.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,1.0,3.0,894,1.0,4.0,1.0,4.0,894,0,894,1,0,3,1,3.0,6.0,5.0,5.0,1.0,4.0,4.0,2.0,2.0,0,8.0,4.0,125000,41,41.0,41,554,0.0,1,0,0,5.0,1.5,1.5,2.0,3.5,3.0,3.5
1217,90,4.0,3.0,0.0,4.0,19.0,2.0,0.0,1.0,1.0,12.0,13.0,3.0,3.0,4.0,0,1.0,4.0,1.0,4.0,1318,0,1902,2,0,4,2,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,112000,32,32.0,32,0,0.0,2,0,0,5.5,1.5,1.5,3.5,6.0,4.0,3.5
1218,20,1.0,3.0,0.0,4.0,21.0,0.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,1300,1.0,0.0,1.0,4.0,1314,0,1314,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,229456,0,0.0,0,936,1.0,2,247,0,6.5,1.5,1.5,2.0,3.5,2.5,3.0
1219,50,4.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,0,1.0,2.0,0.0,4.0,672,0,912,1,0,2,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,4.0,80500,59,26.0,56,0,0.0,0,0,0,4.5,1.5,1.5,2.0,6.0,4.0,3.5
1220,160,4.0,3.0,0.0,4.0,2.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,672,1.0,4.0,1.0,4.0,672,0,1218,1,1,3,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,0.0,91500,35,26.0,35,0,0.0,3,201,0,5.5,1.5,1.5,2.0,5.0,3.0,3.5
1221,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,1.0,3.0,912,1.0,4.0,1.0,4.0,912,0,912,1,0,2,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,0.0,115000,42,42.0,42,912,0.0,2,0,0,5.0,1.5,1.5,2.0,3.5,3.0,3.5
1222,20,3.0,3.0,0.0,4.0,19.0,0.0,2.0,3.0,1.0,6.0,6.0,3.0,1.0,3.0,952,1.0,0.0,1.0,4.0,1211,0,1211,1,0,3,1,3.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,134000,40,40.0,40,742,0.0,1,63,0,5.0,1.5,1.5,1.5,2.0,3.0,3.5
1223,50,3.0,3.0,0.0,4.0,12.0,0.0,0.0,1.0,1.0,13.0,14.0,1.0,1.0,2.0,1040,1.0,0.0,1.0,4.0,1168,0,1846,2,0,3,1,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,0,8.0,4.0,143000,58,58.0,57,196,0.0,3,0,0,6.0,1.5,1.5,1.0,4.5,3.0,3.5
1224,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,13.0,14.0,1.0,1.0,3.0,2136,1.0,4.0,0.0,0.0,2136,0,2136,2,0,4,1,3.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,137900,55,55.0,55,756,0.0,2,30,0,4.0,1.5,1.5,2.0,4.0,1.5,3.5
1225,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,788,1.0,0.0,1.0,4.0,788,0,1490,2,1,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,184000,4,4.0,3,724,1.0,4,175,0,6.0,1.5,1.5,4.0,3.5,2.5,3.0
1226,80,3.0,3.0,0.0,4.0,12.0,0.0,7.0,3.0,1.0,12.0,13.0,1.0,1.0,0.0,588,1.0,0.0,1.0,4.0,1138,0,1138,1,0,3,1,3.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,3.0,0,8.0,4.0,145000,49,49.0,49,507,0.5,2,224,0,7.0,1.5,1.5,2.0,3.5,3.0,2.5
1227,60,3.0,0.0,0.0,1.0,21.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,2.0,2.0,894,1.0,0.0,1.0,4.0,894,0,1933,2,1,4,1,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,214000,1,1.0,1,0,0.0,4,118,0,5.5,1.5,1.5,1.5,5.0,2.5,3.0
1228,20,3.0,3.0,0.0,0.0,12.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,1.0,3.0,912,1.0,0.0,1.0,4.0,912,0,912,1,0,2,1,2.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,147000,43,16.0,0,595,1.0,2,240,0,6.5,1.5,1.5,2.0,2.5,3.0,3.5
1229,120,3.0,3.0,0.0,0.0,16.0,4.0,2.0,3.0,1.0,8.0,8.0,1.0,2.0,3.0,1702,1.0,0.0,1.0,4.0,1702,0,1702,1,1,1,1,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,367294,0,0.0,0,1540,1.0,5,72,224,7.0,1.5,1.5,2.0,3.5,1.5,2.0
1230,80,3.0,3.0,0.0,4.0,12.0,0.0,7.0,3.0,1.0,3.0,6.0,3.0,1.0,3.0,1075,1.0,2.0,1.0,4.0,1507,0,1507,2,0,4,1,3.0,0.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,0,8.0,4.0,127000,48,48.0,48,666,0.0,2,0,0,5.0,1.5,1.5,2.0,2.5,3.0,3.5
1231,90,3.0,0.0,0.0,4.0,19.0,2.0,0.0,5.0,1.0,9.0,10.0,3.0,1.0,3.0,1361,1.0,0.0,1.0,4.0,1361,0,2620,2,2,4,2,3.0,6.0,4.0,3.0,1.0,4.0,4.0,0.0,4.0,8300,8.0,4.0,190000,30,30.0,30,709,0.0,6,179,145,5.0,1.5,1.5,3.0,3.0,2.5,3.5
1232,90,3.0,3.0,0.0,4.0,12.0,2.0,7.0,3.0,1.0,13.0,14.0,1.0,1.0,0.0,1106,1.0,4.0,1.0,4.0,1190,0,1190,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,0,8.0,4.0,132500,44,44.0,44,803,1.0,2,18,0,5.5,1.5,1.5,2.0,2.5,3.0,3.5
1233,90,3.0,3.0,0.0,2.0,12.0,2.0,2.0,1.0,1.0,6.0,6.0,3.0,3.0,4.0,0,1.0,4.0,1.0,4.0,1224,0,1224,2,0,2,2,3.0,6.0,5.0,4.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,101800,45,45.0,45,0,0.0,2,0,0,4.5,1.5,1.5,2.0,6.0,4.0,3.5
1234,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,9.0,10.0,1.0,1.0,3.0,1188,1.0,1.0,1.0,4.0,1188,0,1188,1,0,3,1,3.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,2.0,0,0.0,0.0,142000,51,51.0,51,1000,1.0,2,0,0,5.0,1.5,1.5,2.0,4.5,3.0,3.5
1235,70,2.0,3.0,0.0,4.0,18.0,0.0,5.0,1.0,1.0,8.0,8.0,3.0,2.0,0.0,940,1.0,4.0,0.0,0.0,1024,0,1964,1,1,4,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,0.0,130000,97,28.0,58,0,0.0,2,192,0,5.5,1.5,0.0,2.0,5.0,3.0,3.5
1236,70,3.0,3.0,0.0,4.0,6.0,0.0,5.0,1.0,1.0,13.0,14.0,3.0,0.0,2.0,747,1.0,2.0,1.0,1.0,892,0,1784,1,1,4,1,3.0,6.0,5.0,5.0,2.0,1.0,1.0,0.0,4.0,0,8.0,4.0,138887,92,92.0,56,0,0.0,4,243,0,5.0,1.5,1.5,2.0,5.0,2.5,3.5
1237,160,3.0,3.0,0.0,4.0,16.0,3.0,5.0,1.0,1.0,12.0,15.0,2.0,2.0,3.0,764,1.0,0.0,1.0,4.0,764,0,1626,2,1,2,1,2.0,6.0,5.0,3.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,175500,7,7.0,7,0,0.0,3,27,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
1238,60,3.0,1.0,0.0,2.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,847,1.0,0.0,1.0,4.0,847,0,1948,2,1,4,1,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,195000,2,2.0,1,0,0.0,3,148,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
1239,20,3.0,3.0,0.0,4.0,20.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,1141,1.0,0.0,1.0,4.0,1141,0,1141,1,1,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,0.0,142500,1,1.0,1,0,0.0,2,0,0,5.5,1.5,1.5,3.5,5.0,2.5,3.0
1240,20,3.0,0.0,0.0,4.0,23.0,0.0,2.0,3.0,1.0,12.0,13.0,1.0,2.0,0.0,1476,1.0,0.0,1.0,4.0,1484,0,1484,2,0,2,1,0.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,265900,1,1.0,1,428,0.0,3,153,0,6.5,1.5,0.5,2.0,3.5,2.5,3.0
1241,60,3.0,3.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,884,1.0,0.0,1.0,4.0,884,0,1768,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,224900,5,5.0,5,550,1.0,4,63,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
1242,20,3.0,3.0,0.0,4.0,21.0,0.0,2.0,3.0,1.0,12.0,13.0,2.0,2.0,0.0,1689,1.0,0.0,1.0,4.0,1689,0,1689,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,248328,0,0.0,0,0,0.0,3,56,0,6.5,1.5,1.5,2.0,5.0,2.5,3.0
1243,85,3.0,3.0,0.0,4.0,14.0,0.0,6.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,1053,1.0,4.0,1.0,4.0,1173,0,1173,2,0,3,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0,8.0,3.0,170000,36,36.0,36,1053,1.0,2,120,0,6.5,1.5,1.5,2.0,2.5,2.5,3.5
1244,20,3.0,3.0,0.0,4.0,16.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,1.0,2076,1.0,0.0,1.0,4.0,2076,0,2076,2,1,2,1,0.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,465000,0,0.0,0,1386,1.0,4,445,0,7.5,1.5,1.5,2.0,3.5,0.5,2.0
1245,70,3.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,1.0,3.0,12.0,3.0,2.0,3.0,792,1.0,1.0,1.0,4.0,792,0,1517,1,0,3,1,2.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,230000,77,75.0,56,0,0.0,3,0,0,7.5,1.5,1.0,2.0,5.0,2.5,3.5
1246,80,3.0,3.0,0.0,4.0,14.0,0.0,7.0,3.0,1.0,12.0,13.0,1.0,1.0,3.0,585,1.0,0.0,1.0,4.0,1140,0,1868,3,1,3,1,3.0,6.0,4.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,0.0,178000,23,23.0,4,0,0.0,3,380,147,6.5,1.5,1.5,2.0,5.0,2.5,3.5
1247,60,1.0,3.0,0.0,4.0,21.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,756,1.0,0.0,1.0,4.0,756,0,1553,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,186500,1,1.0,0,0,0.0,2,45,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
1248,80,3.0,0.0,0.0,4.0,11.0,0.0,7.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,1012,1.0,4.0,1.0,4.0,1034,0,1034,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,169900,34,34.0,34,539,1.0,2,0,0,5.5,1.5,1.5,2.0,3.5,3.0,3.5
1249,75,4.0,3.0,0.0,4.0,17.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,735,4.0,1.0,0.0,4.0,1134,0,2058,1,1,3,1,3.0,6.0,2.0,5.0,2.0,1.0,1.0,1.0,4.0,0,8.0,4.0,129500,91,58.0,58,319,0.0,4,0,259,5.5,0.5,1.5,2.0,4.5,2.5,3.5
1250,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,1.0,3.0,876,1.0,4.0,1.0,4.0,988,0,988,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,119000,57,57.0,57,630,0.0,2,80,0,6.0,1.5,1.5,2.0,2.5,3.0,3.5
1251,20,3.0,3.0,0.0,0.0,12.0,0.0,2.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,2110,1.0,0.0,1.0,4.0,2110,0,2110,2,1,3,1,0.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,244000,42,42.0,42,1065,1.0,4,0,0,6.0,1.5,1.5,2.0,2.5,3.0,3.0
